SeriesID,ObservationDate,RealtimeStart,RealtimeEnd,Value
CPIAUCSL,2023-06-01,2026-02-13,9999-12-31,304.014
CPIAUCSL,2023-07-01,2023-08-10,2024-02-08,304.348
CPIAUCSL,2023-07-01,2024-02-09,2025-02-11,304.628
CPIAUCSL,2023-07-01,2025-02-12,2026-02-12,304.615
CPIAUCSL,2023-07-01,2026-02-13,9999-12-31,304.609
CPIAUCSL,2023-08-01,2023-09-13,2024-02-08,306.269
CPIAUCSL,2023-08-01,2024-02-09,2025-02-11,306.187
CPIAUCSL,2023-08-01,2025-02-12,2026-02-12,306.138
CPIAUCSL,2023-08-01,2026-02-13,9999-12-31,306.082
CPIAUCSL,2023-09-01,2023-10-12,2024-02-08,307.481
CPIAUCSL,2023-09-01,2024-02-09,2025-02-11,307.288
CPIAUCSL,2023-09-01,2025-02-12,2026-02-12,307.374
CPIAUCSL,2023-09-01,2026-02-13,9999-12-31,307.276
CPIAUCSL,2023-10-01,2023-11-14,2024-02-08,307.619
CPIAUCSL,2023-10-01,2024-02-09,2025-02-11,307.531
CPIAUCSL,2023-10-01,2025-02-12,2026-02-12,307.653
CPIAUCSL,2023-10-01,2026-02-13,9999-12-31,307.696
CPIAUCSL,2023-11-01,2023-12-12,2024-02-08,307.917
CPIAUCSL,2023-11-01,2024-02-09,2025-02-11,308.024
CPIAUCSL,2023-11-01,2025-02-12,2026-02-12,308.087
CPIAUCSL,2023-11-01,2026-02-13,9999-12-31,308.148
CPIAUCSL,2023-12-01,2024-01-11,2024-02-08,308.85
CPIAUCSL,2023-12-01,2024-02-09,2025-02-11,308.742
CPIAUCSL,2023-12-01,2025-02-12,2026-02-12,308.735
CPIAUCSL,2023-12-01,2026-02-13,9999-12-31,308.741
CPIAUCSL,2024-01-01,2024-02-13,2025-02-11,309.685
CPIAUCSL,2024-01-01,2025-02-12,2026-02-12,309.794
CPIAUCSL,2024-01-01,2026-02-13,9999-12-31,309.698
CPIAUCSL,2024-02-01,2024-03-12,2025-02-11,311.054
CPIAUCSL,2024-02-01,2025-02-12,2026-02-12,311.022
CPIAUCSL,2024-02-01,2026-02-13,9999-12-31,310.967
CPIAUCSL,2024-03-01,2024-04-10,2025-02-11,312.23
CPIAUCSL,2024-03-01,2025-02-12,2026-02-12,312.107
CPIAUCSL,2024-03-01,2026-02-13,9999-12-31,312.345
CPIAUCSL,2024-04-01,2024-05-15,2025-02-11,313.207
CPIAUCSL,2024-04-01,2025-02-12,2026-02-12,313.016
CPIAUCSL,2024-04-01,2026-02-13,9999-12-31,313.023
CPIAUCSL,2024-05-01,2024-06-12,2025-02-11,313.225
CPIAUCSL,2024-05-01,2025-02-12,2026-02-12,313.14
CPIAUCSL,2024-05-01,2026-02-13,9999-12-31,313.175
CPIAUCSL,2024-06-01,2024-07-11,2025-02-11,313.049
CPIAUCSL,2024-06-01,2025-02-12,2026-02-12,313.131
CPIAUCSL,2024-06-01,2026-02-13,9999-12-31,313.044
CPIAUCSL,2024-07-01,2024-08-14,2025-02-11,313.534
CPIAUCSL,2024-07-01,2025-02-12,2026-02-12,313.566
CPIAUCSL,2024-07-01,2026-02-13,9999-12-31,313.569
CPIAUCSL,2024-08-01,2024-09-11,2025-02-11,314.121
CPIAUCSL,2024-08-01,2025-02-12,2026-02-12,314.131
CPIAUCSL,2024-08-01,2026-02-13,9999-12-31,314.062
CPIAUCSL,2024-09-01,2024-10-10,2025-02-11,314.686
CPIAUCSL,2024-09-01,2025-02-12,2026-02-12,314.851
CPIAUCSL,2024-09-01,2026-02-13,9999-12-31,314.732
CPIAUCSL,2024-10-01,2024-11-13,2025-02-11,315.454
CPIAUCSL,2024-10-01,2025-02-12,2026-02-12,315.564
CPIAUCSL,2024-10-01,2026-02-13,9999-12-31,315.631
CPIAUCSL,2024-11-01,2024-12-11,2025-02-11,316.441
CPIAUCSL,2024-11-01,2025-02-12,2026-02-12,316.449
CPIAUCSL,2024-11-01,2026-02-13,9999-12-31,316.528
CPIAUCSL,2024-12-01,2025-01-15,2025-02-11,317.685
CPIAUCSL,2024-12-01,2025-02-12,2026-02-12,317.603
CPIAUCSL,2024-12-01,2026-02-13,9999-12-31,317.604
CPIAUCSL,2025-01-01,2025-02-12,2026-02-12,319.086
CPIAUCSL,2025-01-01,2026-02-13,9999-12-31,318.961
CPIAUCSL,2025-02-01,2025-03-12,2026-02-12,319.775
CPIAUCSL,2025-02-01,2026-02-13,9999-12-31,319.679
CPIAUCSL,2025-03-01,2025-04-10,2026-02-12,319.615
CPIAUCSL,2025-03-01,2026-02-13,9999-12-31,319.785
CPIAUCSL,2025-04-01,2025-05-13,2026-02-12,320.321
CPIAUCSL,2025-04-01,2026-02-13,9999-12-31,320.302
CPIAUCSL,2025-05-01,2025-06-11,2026-02-12,320.58
CPIAUCSL,2025-05-01,2026-02-13,9999-12-31,320.62
CPIAUCSL,2025-06-01,2025-07-15,2026-02-12,321.5
CPIAUCSL,2025-06-01,2026-02-13,9999-12-31,321.435
CPIAUCSL,2025-07-01,2025-08-12,2026-02-12,322.132
CPIAUCSL,2025-07-01,2026-02-13,9999-12-31,322.169
CPIAUCSL,2025-08-01,2025-09-11,2026-02-12,323.364
CPIAUCSL,2025-08-01,2026-02-13,9999-12-31,323.291
CPIAUCSL,2025-09-01,2025-10-24,2026-02-12,324.368
CPIAUCSL,2025-09-01,2026-02-13,9999-12-31,324.245
CPIAUCSL,2025-11-01,2025-12-18,2026-02-12,325.031
CPIAUCSL,2025-11-01,2026-02-13,9999-12-31,325.063
CPIAUCSL,2025-12-01,2026-01-13,2026-02-12,326.03
CPIAUCSL,2025-12-01,2026-02-13,9999-12-31,326.031
CPIAUCSL,2026-01-01,2026-02-13,9999-12-31,326.588
CPIAUCSL,2026-02-01,2026-03-11,9999-12-31,327.46
CPIAUCSL,2026-03-01,2026-04-10,9999-12-31,330.293
CPIAUCSL,2026-04-01,2026-05-12,9999-12-31,332.407
CPIAUCSL,2026-05-01,2026-06-10,9999-12-31,333.979
CPIAUCSL,2026-06-01,2026-07-14,9999-12-31,332.568
CPIAUCSL,2026-07-01,2026-08-12,9999-12-31,332.813
